userId,movieId,timestamp
353,553,831939806
353,2,831939875
353,25,831939875
353,293,831939875
353,246,831939897
353,223,831939914
353,333,831939914
353,237,831939914
353,555,831939934
353,6,831939947
353,22,831939991
353,431,831940012
353,280,831940050
353,112,831940093
353,319,831940108
353,457,831940127
353,70,831940127
353,593,831940167
353,144,831940193
353,364,831940209
353,454,831940220
353,328,831940220
353,180,831940495
107,150,832003609
107,380,832003609
107,590,832003609
107,349,832003644
107,318,832003644
107,161,832003700
107,253,832003700
107,292,832003754
107,185,832003754
107,110,832003811
107,266,832003845
107,432,832003891
107,111,832003891
107,317,832003891
107,160,832003891
40,150,832058854
40,592,832058854
40,296,832058854
40,590,832058854
40,588,832058897
40,344,832058897
40,165,832058897
40,318,832058930
40,1,832058959
40,300,832059012
40,21,832059053
40,110,832059053
40,317,832059080
40,266,832059080
40,34,832059080
40,111,832059116
40,236,832059137
40,151,832059189
40,337,832059189
40,553,832059273
40,173,832059273
40,252,832059273
40,17,832059273
40,265,832059293
40,235,832059293
40,158,832059315
40,224,832059339
40,62,832059339
40,172,832059339
40,223,832059371
40,31,832059371
40,272,832059417
40,218,832059458
40,230,832059458
40,203,832059474
40,163,832059474
40,431,832059493
40,60,832059509
40,281,832059534
40,327,832059585
40,351,832059585
40,306,832059622
40,610,832059622
40,307,832059644
40,364,832059644
40,454,832059644
40,308,832059658
40,367,832059676
40,440,832059716
40,107,832059716
40,314,832059734
40,350,832059787
40,46,832059892
40,26,832059937
40,491,832060059
40,371,832060059
40,609,832060059
40,362,832060128
40,514,832060128
40,82,832060151
40,205,832060230
40,121,832060318
40,685,832060442
604,296,832079767
604,165,832079796
604,316,832079820
604,434,832079851
604,253,832079869
604,185,832079869
604,288,832079938
604,410,832079938
604,32,832079958
604,34,832079958
604,111,832079983
604,315,832080050
604,95,832080071
604,435,832080071
604,17,832080092
604,261,832080111
604,265,832080111
604,158,832080193
604,62,832080293
604,2,832080293
604,223,832080333
604,272,832080355
604,277,832080355
604,328,832080561
604,593,832080562
604,611,832080591
604,76,832080615
604,366,832080615
604,742,832080636
604,285,832080636
604,592,832080778
604,553,832080841
604,60,832080939
604,112,832080961
604,327,832080980
604,364,832081000
604,14,832081027
604,454,832081027
604,610,832081042
604,23,832081042
604,181,832081063
604,177,832081105
604,442,832081130
604,637,832081130
145,590,832105148
145,296,832105148
145,588,832105183
145,595,832105216
145,161,832105242
145,1,832105242
145,50,832105428
145,111,832105479
136,592,832449136
136,165,832449163
136,349,832449163
136,161,832449222
136,10,832449222
136,339,832449222
136,253,832449254
136,225,832449274
136,110,832449274
136,47,832449299
136,282,832449365
136,337,832449391
136,95,832449391
136,151,832449391
136,252,832449422
136,235,832449454
136,168,832449475
136,256,832449501
136,333,832449501
136,62,832449522
136,457,832449522
136,276,832449560
136,468,832449595
136,16,832449614
136,431,832449655
136,216,832449683
136,364,832449683
136,280,832449705
136,207,832449705
136,367,832449729
136,170,832449755
136,440,832449786
136,195,832449838
136,23,832449838
136,267,832449858
136,350,832449883
136,353,832449934
136,15,832449934
136,637,832449989
136,471,832450058
136,93,832450076
136,340,832450093
136,274,832451478
136,491,832451522
136,188,832451540
130,296,832589516
130,150,832589516
130,344,832589546
130,165,832589546
130,153,832589546
130,318,832589583
130,231,832589583
130,161,832589610
130,339,832589610
130,292,832589635
130,253,832589635
130,410,832589660
130,110,832589660
130,225,832589660
444,380,832668242
444,296,832668242
444,595,832669131
444,21,832670075
444,110,832670075
444,47,832670399
444,50,832670838
444,111,832671475
444,593,832672087
444,235,832672088
444,265,832673916
444,555,832676499
444,6,832677558
444,16,832678415
444,273,832678415
444,367,832678513
444,58,832679295
444,431,832679295
444,509,832679824
444,353,832682839
284,380,832695048
284,590,832695048
284,296,832695048
284,592,832695048
284,588,832695146
284,165,832695146
284,344,832695146
284,595,832695208
284,316,832695208
284,318,832695208
284,231,832695208
284,589,832695327
284,356,832695327
284,104,832695327
284,736,832695534
284,2,832699451
284,10,832699451
284,110,832699616
284,377,832699616
284,457,832699616
284,474,832699616
284,480,832699656
284,376,832699656
284,434,832699673
284,95,832699673
284,442,832699673
284,338,832699723
284,32,832699723
284,208,832699760
284,112,832699795
284,15,832699795
284,173,832699863
284,303,832699864
284,327,832699947
284,357,832786307
284,440,832786307
284,367,832786307
284,500,832786349
284,348,832786406
284,539,832786436
284,248,832786436
284,585,832786436
284,223,832786477
284,252,832786477
284,339,832786477
284,333,832786529
284,216,832786827
284,435,832786975
284,19,832786975
284,186,832787043
284,236,832787043
284,237,832787106
284,413,832787162
284,267,832787208
284,637,832787305
536,150,832839783
536,349,832839804
536,434,832839829
536,300,832839848
536,110,832839862
536,225,832839862
536,593,832839896
536,261,832839938
536,454,832839990
536,272,832840002
536,45,832840081
536,371,832840184
536,332,832840219
536,356,832840319
536,480,832840352
536,527,832840391
536,368,832840433
536,516,832840639
134,590,832840928
134,296,832840929
134,349,832841003
134,153,832841003
134,595,832841046
134,316,832841046
134,161,832841103
134,253,832841137
134,208,832841137
134,110,832841168
134,288,832841168
134,47,832841168
134,593,832841244
134,553,832841400
134,454,832841586
134,509,832841747
134,442,832841791
436,150,833529409
436,318,833529522
436,161,833529549
436,1,833529571
436,34,833529621
436,457,833529639
436,2,833529751
436,364,833529775
436,48,833529821
436,440,833529863
436,350,833529906
436,551,833529993
436,356,833530134
436,589,833530204
436,720,833530232
436,377,833530232
436,527,833530252
436,262,833530252
436,500,833530300
436,474,833530400
436,531,833530448
436,587,833530470
436,508,833530470
436,586,833530512
436,421,833530513
436,497,833530553
436,594,833530707
436,596,833531134
436,568,833532043
242,380,834073039
242,296,834073039
242,318,834073098
242,434,834073121
242,161,834073121
242,208,834073137
242,253,834073137
242,457,834073153
242,300,834073153
242,593,834073153
242,225,834073178
242,47,834073178
242,32,834073281
242,432,834073303
242,111,834073303
314,150,834241286
314,356,834241426
314,110,834241459
314,589,834241492
314,587,834241492
314,7,834241492
314,364,834241610
314,539,834241610
314,11,834241810
314,524,834241835
314,536,834241987
314,376,834242067
314,318,834398253
314,252,834398414
314,17,834398442
314,273,834398602
314,527,834398802
314,497,834398802
314,357,834398878
314,26,834398961
314,314,834399001
574,380,834634383
574,150,834634383
574,588,834634408
574,344,834634408
574,595,834634443
574,329,834634443
574,316,834634443
574,231,834634443
574,318,834634443
574,339,834634464
574,161,834634464
574,292,834634464
574,434,834634464
574,110,834634504
574,593,834634504
574,47,834634527
574,225,834634527
385,296,834691537
385,150,834691537
385,318,834691601
385,1,834691642
385,457,834691662
385,410,834691662
385,337,834691737
385,356,834691790
385,480,834691810
385,589,834691845
385,246,834691874
385,736,834692018
385,497,834692061
385,198,834692076
385,368,834692087
385,417,834692129
385,224,834693485
385,553,834693560
349,296,834750311
349,344,834750363
349,588,834750363
349,165,834750363
349,349,834750363
349,590,834750598
349,161,834750699
349,10,834750699
349,593,834750723
349,34,834750842
349,364,834750907
349,356,834750979
349,337,834750979
349,367,834750979
349,589,834751082
349,377,834751107
349,105,834751138
349,527,834751177
349,357,834751235
349,597,834751321
349,145,834751386
46,590,834787617
46,165,834787677
46,588,834787677
46,153,834787678
46,318,834787757
46,595,834787757
46,316,834787757
46,434,834787826
46,339,834787826
46,292,834787826
46,1,834787906
46,185,834787906
46,253,834787906
46,593,834787906
46,457,834787967
46,380,834787967
46,110,834788016
46,32,834788094
46,111,834788094
46,266,834788094
46,50,834788094
46,160,834788146
46,454,834788146
46,364,834788146
46,236,834788227
46,173,834788227
46,367,834788227
314,733,834957413
584,150,834987019
584,590,834987019
584,380,834987020
584,349,834987064
584,165,834987064
584,588,834987064
584,595,834987145
584,329,834987145
584,339,834987171
584,10,834987172
584,292,834987172
584,161,834987172
584,434,834987172
584,593,834987643
584,208,834987643
584,1,834987643
584,185,834987643
584,457,834987672
584,110,834987672
584,225,834987730
584,317,834987730
584,47,834987730
584,420,834987751
584,454,834987810
584,160,834987810
584,364,834987843
584,315,834987843
584,173,834987843
584,236,834987866
584,282,834987866
584,356,834987866
584,252,834987890
584,480,834987890
584,196,834987890
584,440,834987912
584,186,834987912
584,261,834987933
584,204,834987933
584,158,834987959
584,256,834987959
584,377,834987989
584,350,834987989
584,589,834987989
584,442,834988006
584,48,834988006
584,500,834988045
584,539,834988106
584,237,834988106
584,227,834988106
584,22,834988132
584,587,834988132
584,586,834988150
584,203,834988194
584,218,834988194
584,474,834988194
584,736,834988230
584,257,834988281
584,508,834988281
584,477,834988306
584,60,834988340
584,338,834988340
476,592,835021272
476,150,835021273
476,590,835021273
476,588,835021342
476,318,835021384
476,595,835021384
476,339,835021420
476,161,835021420
476,1,835021447
476,457,835021470
476,300,835021470
476,34,835021494
476,32,835021513
476,454,835021546
476,364,835021563
476,337,835021592
476,356,835021592
476,480,835021636
476,252,835021636
476,2,835021693
476,594,835021778
476,261,835021800
476,596,835021800
476,531,835021828
476,539,835021853
476,314,835021881
476,357,835021927
476,362,835022003
476,421,835022003
476,587,835022003
476,73,835022035
476,474,835022054
476,215,835022085
476,589,835022128
476,48,835022192
476,224,835022226
476,376,835022226
476,313,835022358
385,21,835118614
192,590,835128551
192,150,835128552
192,380,835128552
192,349,835128746
192,316,835128831
192,10,835128874
192,292,835128874
192,185,835128912
192,225,835129031
192,266,835129083
192,454,835129148
192,160,835129148
192,432,835129209
192,315,835129209
192,356,835129257
192,480,835129540
14,150,835440977
14,590,835440977
14,339,835441066
14,434,835441066
14,593,835441086
14,288,835441107
14,110,835441107
14,47,835441133
14,32,835441168
14,266,835441168
14,356,835441239
14,282,835441239
14,553,835441239
14,337,835441239
14,95,835441295
14,509,835441347
14,25,835441394
14,539,835441415
14,477,835441578
14,376,835441620
14,383,835441729
314,728,835444728
411,296,835531951
411,590,835531951
411,150,835531951
411,380,835531951
411,318,835532030
411,316,835532031
411,161,835532066
411,593,835532100
411,185,835532100
411,208,835532100
411,457,835532100
411,110,835532155
411,1,835532155
411,34,835532191
411,21,835532191
411,47,835532191
411,225,835532191
411,454,835532253
411,111,835532253
411,364,835532253
411,282,835532346
411,553,835532346
411,356,835532346
411,11,835532370
411,151,835532370
411,480,835532370
411,2,835532398
411,350,835532449
411,31,835532539
411,500,835532539
411,527,835532539
411,62,835532559
411,223,835532559
411,551,835532588
411,246,835532614
411,587,835532614
411,586,835532644
411,230,835532728
411,280,835532774
411,508,835532839
411,471,835532928
411,368,835532965
411,376,835532965
411,648,835532994
411,371,835533073
411,448,835533637
541,380,835642917
541,590,835642917
541,349,835642942
541,329,835642969
541,318,835642969
541,316,835642969
541,10,835642985
541,161,835642985
541,593,835643013
541,457,835643013
541,253,835643013
541,110,835643027
541,50,835643052
541,454,835643080
541,356,835643134
541,553,835643134
541,11,835643146
541,480,835643146
541,350,835643205
541,224,835643266
541,357,835643287
541,539,835643304
541,22,835643333
541,474,835643421
541,218,835643421
541,508,835643477
541,497,835643516
541,648,835643598
541,594,835643759
541,720,835643802
541,362,835643802
541,529,835643863
541,132,835643931
541,7,835644446
541,524,835644458
541,745,835644730
273,296,835798985
273,588,835799005
273,344,835799005
273,329,835799023
273,595,835799024
56,380,835799034
56,296,835799034
273,593,835799051
56,344,835799081
56,153,835799081
56,349,835799081
56,318,835799115
56,231,835799115
56,593,835799139
56,292,835799140
56,161,835799140
56,457,835799162
56,208,835799162
56,10,835799162
56,110,835799188
56,19,835799219
56,225,835799219
56,47,835799219
56,364,835799253
56,317,835799253
56,356,835799274
56,39,835799274
56,480,835799295
56,589,835799330
56,315,835799330
56,11,835799366
56,493,835799427
56,733,835799427
56,69,835799457
56,786,835799457
273,783,835860682
273,410,835860781
273,21,835860782
273,34,835860782
273,435,835860797
273,367,835860797
273,236,835860812
273,440,835860812
273,357,835860827
273,500,835860827
273,235,835860827
273,224,835860849
273,223,835860849
273,497,835860894
273,248,835860928
273,466,835860928
273,345,835860966
273,514,835860967
273,532,835860976
273,180,835860999
273,171,835861068
273,457,835861224
273,1,835861234
273,32,835861257
273,364,835861257
273,480,835861270
273,111,835861270
273,337,835861286
273,282,835861286
273,589,835861286
273,661,835861348
273,471,835861348
102,590,835875690
102,296,835875691
102,349,835875790
102,588,835875790
102,344,835875790
102,318,835875836
102,593,835875943
102,457,835875992
102,288,835876045
102,47,835876045
102,454,835876151
102,364,835876151
102,356,835876195
102,589,835876272
102,553,835876272
102,500,835877244
102,223,835877270
102,586,835877270
102,474,835877535
314,62,836234560
455,590,836435810
455,349,836435856
455,318,836435894
455,593,836435930
455,161,836435930
455,457,836435957
455,110,836436000
455,300,836436000
455,34,836436023
455,266,836436083
455,356,836436083
455,11,836436201
455,377,836436222
455,261,836436244
455,350,836436244
455,527,836436304
455,539,836436378
455,357,836436378
455,509,836436378
455,587,836436412
455,597,836436412
455,272,836436499
455,62,836436499
162,592,836488862
162,590,836488863
162,150,836488864
162,17,836510953
162,62,836510953
162,783,836510991
162,153,836511231
162,318,836511232
162,292,836511233
162,50,836511263
162,266,836511289
162,356,836511289
162,527,836511337
162,261,836511337
162,509,836511364
162,36,836511416
162,16,836511416
162,272,836511416
162,508,836511477
162,145,836511477
162,515,836511478
162,608,836511478
162,381,836511478
162,277,836511595
162,224,836511595
162,31,836511596
162,802,836600689
162,280,836684249
162,534,836684340
229,150,836941256
229,296,836941258
229,380,836941260
229,349,836941325
229,329,836941550
229,318,836941551
229,10,836941790
229,185,836941791
229,110,836942019
229,288,836942020
229,454,836942062
229,225,836942063
229,34,836942064
229,356,836942064
229,21,836942097
229,290,836942200
229,475,836942246
229,589,836942292
229,457,836942673
229,593,836942674
26,296,836950245
26,592,836950245
26,165,836950286
26,593,836950379
26,457,836950379
26,47,836950431
26,454,836950483
447,150,836960590
447,296,836960591
447,380,836960593
447,588,836960630
447,153,836960630
447,349,836960630
447,165,836960630
447,329,836960662
447,595,836960662
447,318,836960662
447,457,836960762
447,593,836960762
447,434,836960763
447,253,836960825
447,110,836960849
447,288,836960849
447,225,836960872
447,454,836960872
447,356,836960873
447,364,836960895
447,480,836960895
447,367,836960918
447,266,836960918
447,589,836961016
447,315,836961038
447,553,836961055
447,2,836961067
447,350,836961067
447,587,836961086
447,597,836961086
447,293,836961106
447,442,836961132
447,44,836961153
447,168,836961179
447,474,836961195
447,31,836961195
447,353,836961218
447,277,836961218
447,552,836961393
447,368,836961393
447,370,836961886
447,594,836961903
447,466,836961920
447,303,836962019
447,427,836962031
447,362,836962042
447,540,836962083
447,383,836962100
447,531,836962129
447,519,836962224
447,382,836962276
447,445,836962680
243,165,837155068
243,153,837155068
243,434,837155121
243,161,837155121
243,10,837155138
243,410,837155155
243,356,837155178
243,420,837155193
243,589,837155208
243,377,837155229
243,172,837155334
243,442,837155334
243,44,837155345
243,48,837155356
243,193,837155377
243,62,837155394
243,353,837155394
243,36,837155409
243,736,837155436
243,227,837155437
243,648,837155455
243,145,837155456
243,466,837155534
243,520,837155543
243,248,837155592
243,112,837155617
314,647,837293745
592,592,837349824
592,590,837349826
592,150,837349827
592,296,837349829
592,380,837349831
592,588,837349868
592,349,837349868
592,344,837349868
592,595,837349901
592,316,837349901
592,318,837349901
592,457,837349924
592,161,837349924
592,593,837349925
592,253,837349966
592,208,837349966
592,339,837349966
592,110,837349998
592,364,837350033
592,356,837350034
592,317,837350080
592,19,837350082
592,480,837350083
592,367,837350111
592,39,837350111
592,589,837350111
592,500,837350175
592,553,837350197
592,539,837350221
592,587,837350221
592,586,837350242
592,2,837350242
592,293,837350260
592,442,837350283
592,158,837350308
592,353,837350372
592,163,837350419
592,648,837350451
592,610,837350539
592,198,837350578
592,733,837350680
592,15,837350747
592,533,837350770
592,24,837350801
592,490,837350892
592,780,837350932
485,150,837943215
485,590,837943215
485,380,837943215
485,165,837943260
485,349,837943261
485,588,837943261
485,329,837943293
485,292,837943319
485,434,837943320
485,457,837943320
485,161,837943320
485,593,837943320
485,10,837943350
485,185,837943350
485,339,837943350
485,356,837943384
385,588,837949569
385,233,837949652
229,440,838143576
229,539,838143576
229,236,838143576
229,500,838143576
229,357,838143589
229,141,838143610
229,237,838143622
229,342,838143659
229,345,838143707
229,364,838143817
229,377,838143959
229,648,838144015
229,736,838144015
229,1,838144316
229,282,838144399
229,527,838144399
229,265,838145884
229,508,838145979
229,36,838147251
385,32,838323677
404,590,838375694
404,588,838375720
404,349,838375720
404,318,838375745
404,457,838375784
404,593,838375784
404,161,838375784
404,185,838375811
404,208,838375811
404,110,838375832
404,356,838375832
404,34,838375864
404,480,838375864
404,377,838375928
404,440,838375951
404,500,838375951
404,539,838375976
404,11,838376006
404,357,838376006
404,17,838376049
404,141,838376079
404,509,838376079
404,62,838376141
404,527,838376343
273,597,838649593
273,509,838649628
142,590,838931919
142,380,838931920
142,150,838931920
142,296,838931920
142,588,838932017
142,344,838932017
142,527,838932132
142,356,838932132
142,595,838932132
142,34,838932132
142,364,838932132
142,593,838932386
142,161,838932766
142,457,838932766
142,36,838933753
142,337,838934122
142,50,838934155
142,367,838934155
142,47,838934238
142,508,838934312
142,474,838934313
142,281,838934339
142,225,838934449
142,377,838934449
142,440,838934486
507,457,838964604
507,339,838964628
507,480,838964648
507,356,838964648
507,34,838964683
507,377,838964728
394,457,838994263
394,356,838994356
394,110,838994356
394,225,838994460
394,50,838994626
394,553,838994626
498,296,839197204
498,150,839197204
498,349,839197218
498,588,839197218
498,231,839197230
498,457,839197246
498,318,839197252
498,161,839197289
498,339,839197307
498,480,839197320
498,110,839197320
498,356,839197320
498,454,839197341
498,364,839197341
498,300,839197341
498,333,839197364
498,7,839197378
498,216,839197392
498,648,839197392
498,104,839197433
498,585,839197433
498,62,839197444
444,97,839310140
444,318,839310789
444,410,839310974
444,356,839310974
444,589,839311109
444,527,839311847
444,357,839311913
588,296,839316050
588,165,839316092
588,349,839316092
588,593,839316145
588,457,839316184
588,318,839316184
588,161,839316184
588,110,839316241
588,300,839316278
588,428,839316454
588,6,839316454
588,16,839316454
588,778,839316600
588,527,839316637
588,50,839316659
588,733,839316797
588,333,839317014
588,223,839317085
588,175,839317272
8,296,839463422
8,380,839463422
8,590,839463422
8,150,839463422
8,231,839463470
8,593,839463470
8,318,839463489
8,253,839463509
8,185,839463509
8,480,839463527
8,364,839463546
8,47,839463546
8,454,839463546
8,34,839463546
8,21,839463564
8,377,839463644
8,50,839463644
8,527,839463728
8,357,839463767
8,2,839463806
8,11,839463806
8,186,839463856
486,592,839536920
486,150,839536920
486,296,839536920
486,153,839536954
486,349,839536954
486,780,839536984
486,648,839536984
486,457,839537017
486,356,839537017
486,21,839537017
486,161,839537112
486,329,839537112
486,292,839537112
486,318,839537113
486,208,839537142
486,253,839537142
486,266,839537186
486,110,839537186
486,589,839537220
486,480,839537220
486,736,839537237
486,10,839537237
486,733,839537237
486,377,839537237
486,474,839537249
486,494,839537263
486,6,839537263
486,32,839537271
486,112,839537298
486,86,839537298
486,44,839537298
486,353,839537298
486,555,839537308
486,173,839537323
486,163,839537334
486,293,839537372
273,262,839575105
54,593,839920981
54,356,839921027
176,150,840108527
176,590,840108527
176,380,840108528
176,165,840108593
176,349,840108593
176,780,840108684
176,589,840108684
176,733,840108684
176,377,840108684
176,316,840108739
176,593,840108739
176,231,840108739
176,329,840108740
176,434,840108793
176,318,840108793
176,457,840108793
176,168,840108893
176,553,840108893
176,383,840108930
176,110,840108930
176,161,840108983
176,454,840108984
176,10,840108984
176,471,840109075
176,368,840109075
176,47,840109138
262,36,840305940
262,497,840305955
262,515,840305955
262,273,840305973
262,272,840305983
262,608,840306002
262,594,840306002
262,552,840306019
262,230,840306040
262,260,840306238
262,213,840310907
262,28,840310932
262,290,840311075
170,590,840380828
170,593,840380905
170,318,840380930
170,161,840380930
170,208,840380955
170,356,840380988
170,110,840380988
170,500,840381051
170,587,840381068
170,597,840381092
170,539,840381092
170,282,840381134
170,553,840381134
170,339,840472869
170,34,840472895
170,377,840472922
170,266,840472976
170,168,840473073
170,48,840473093
102,3,840635033
602,592,840875507
602,150,840875508
602,296,840875508
602,349,840875538
602,153,840875538
602,165,840875538
602,457,840875558
602,593,840875558
602,161,840875594
602,318,840875594
602,480,840875647
602,110,840875647
602,300,840875667
602,364,840875667
602,589,840875667
602,47,840875668
602,410,840875668
602,377,840875700
602,367,840875700
602,50,840875720
602,500,840875720
602,21,840875720
602,39,840875757
602,587,840875757
602,527,840875779
602,266,840875779
602,357,840875801
602,440,840875801
602,337,840875851
602,2,840875851
602,151,840875876
602,474,840875876
602,204,840875901
602,235,840875901
602,141,840875901
602,25,840875998
602,14,840875999
602,648,840875999
602,260,840875999
602,45,840876055
602,551,840876085
602,164,840876085
602,471,840876085
602,176,840876086
602,786,840876188
602,733,840876188
602,373,840876188
602,230,840876228
602,608,840876371
602,780,840876371
602,550,840876417
602,475,840876475
602,861,840876498
602,494,840876779
179,590,840907313
179,150,840907313
179,380,840907314
179,296,840907314
179,165,840907370
179,349,840907370
179,457,840907417
179,593,840907418
179,292,840907461
179,161,840907462
179,318,840907462
179,434,840907462
179,253,840907511
179,356,840907511
179,185,840907561
179,110,840907561
179,480,840907561
179,454,840907561
179,288,840907561
179,364,840907616
179,47,840907616
179,589,840907616
179,34,840907679
179,225,840907679
179,377,840907679
179,317,840907726
179,500,840907726
109,592,841106309
109,296,841106309
109,457,841106453
109,593,841106453
109,318,841106509
109,356,841106550
109,288,841106621
109,110,841106621
109,50,841107584
109,32,841107643
109,357,841107725
109,553,841107923
109,11,841108045
109,151,841108346
109,555,841108564
109,62,841108564
109,25,841108589
109,16,841108751
109,14,841109326
109,175,841109499
109,802,841109615
109,346,841141700
109,36,841143673
109,805,841189685
109,507,841275346
38,592,841341160
38,590,841341161
38,150,841341161
38,595,841341220
38,457,841341220
38,318,841341249
38,161,841341249
38,454,841341295
38,110,841341295
38,300,841341323
38,50,841341362
38,527,841341405
38,357,841341428
38,350,841341428
38,11,841341447
38,151,841341494
38,235,841341515
38,551,841341549
38,168,841341549
38,224,841341598
38,368,841341598
38,648,841341618
38,223,841341650
38,497,841341680
38,246,841341715
38,376,841341763
235,380,841422308
235,296,841422308
235,590,841422308
235,150,841422308
235,588,841422329
235,593,841422350
235,457,841422350
235,595,841422350
235,318,841422371
235,356,841422389
235,480,841422410
235,110,841422410
235,589,841422428
235,300,841422428
235,364,841422428
235,377,841422446
235,34,841422446
235,21,841422461
235,500,841422461
235,597,841422477
235,32,841422499
235,539,841422499
235,527,841422500
235,357,841422517
235,440,841422517
235,11,841422530
235,235,841422568
235,508,841422583
235,265,841422596
235,62,841422615
235,736,841422634
235,25,841422634
235,36,841422650
235,223,841422667
235,594,841422693
235,246,841422708
235,348,841422726
235,780,841422740
109,778,841441442
512,150,841449202
512,296,841449203
512,165,841449233
512,593,841449258
512,457,841449258
512,595,841449258
512,318,841449281
512,161,841449281
512,356,841449308
512,253,841449308
512,480,841449335
512,454,841449335
512,110,841449335
512,288,841449335
512,300,841449359
512,47,841449359
512,364,841449359
512,377,841449381
512,50,841449402
512,587,841449426
512,39,841449426
512,597,841449426
512,160,841449426
512,527,841449445
512,32,841449445
512,474,841449579
512,151,841449579
395,339,841503555
395,208,841503555
395,110,841503580
395,480,841503580
395,367,841503656
395,597,841503793
395,160,841503793
395,173,841503843
395,172,841503965
395,368,841504018
395,648,841504217
395,552,841504603
395,520,841504867
395,519,841505074
386,296,842610161
386,593,842610203
386,34,842610286
386,21,842610304
386,608,842613831
386,163,842613831
386,16,842613849
386,532,842613934
386,383,842613956
386,303,842613980
386,112,842613980
109,249,842793725
385,1079,842892256
385,1023,842892279
385,1080,842892341
321,380,843212359
321,150,843212359
321,592,843212359
321,153,843212390
321,593,843212424
321,356,843212439
321,292,843212439
321,316,843212439
321,480,843212458
321,454,843212474
321,367,843212493
321,364,843212493
321,500,843212509
321,225,843212509
321,317,843212522
321,736,843212595
321,2,843212595
321,141,843212595
321,780,843212595
321,256,843212617
321,350,843212642
321,186,843212681
321,802,843212681
321,252,843212697
321,160,843212741
321,24,843212762
530,590,843226667
530,150,843226673
530,349,843226722
530,593,843226768
530,457,843226768
530,356,843226801
530,292,843226801
530,480,843226836
530,454,843226873
530,339,843226873
530,597,843227030
530,587,843227030
530,440,843227051
530,539,843227051
530,11,843227087
530,474,843227122
530,592,843227185
173,150,843397856
173,329,843397925
173,356,843397925
173,480,843397944
173,500,843397993
173,527,843398045
173,357,843398045
173,17,843398078
94,296,843406616
94,590,843406616
94,150,843406616
94,588,843406644
94,165,843406644
94,457,843406685
94,316,843406685
94,329,843406707
94,318,843406707
94,161,843406732
94,480,843406732
94,110,843406748
94,364,843406765
94,34,843406765
94,589,843406765
94,32,843406866
94,2,843406960
133,457,843490862
133,356,843490980
133,318,843490980
133,47,843491396
133,32,843491488
133,527,843491514
